Elapsed,Temp,Latency,Mode
899.32,55.72,3418.33,0
900.33,55.88,3418.33,0
901.34,55.62,3347.68,0
902.35,55.91,3347.68,0
903.36,55.66,3347.68,0
904.37,55.44,3329.2,0
905.38,55.75,3329.2,0
906.39,56.03,3329.2,0
907.4,55.47,3315.18,0
908.41,56.16,3315.18,0
909.42,55.78,3315.18,0
910.43,55.75,3315.18,0
911.44,55.56,3381.35,0
912.45,55.72,3381.35,0
913.46,55.62,3381.35,0
914.47,55.22,3360.04,0
915.48,55.91,3360.04,0
916.49,55.72,3360.04,0
917.5,55.25,3361.24,0
918.51,55.75,3361.24,0
919.52,55.62,3361.24,0
920.53,55.81,3361.24,0
921.54,55.38,3357.3,0
922.55,55.66,3357.3,0
923.56,55.47,3357.3,0
924.57,55.19,3390.14,0
925.58,55.47,3390.14,0
926.59,55.41,3390.14,0
927.6,55.22,3390.14,0
928.61,55.34,3820.2,0
929.62,55.66,3820.2,0
930.63,55.5,3820.2,0
931.64,54.59,3348.4,0
932.65,55.5,3348.4,0
933.66,55.34,3348.4,0
934.67,55.31,3348.4,0
935.68,55.19,3383.89,0
936.69,55.34,3383.89,0
